学号,学期,学院,专业,互评成绩,综测成绩,GPA,GPA排名,综测排名,专业人数
202400325,2025-2026-1,汽车工程学院,车辆工程,89.9,80.6,3.82,88,88,136
202400325,2025-2026-2,汽车工程学院,车辆工程,86.2,68.1,3.93,70,70,136
202400326,2024-2025-1,汽车工程学院,车辆工程,82.4,69.1,3.83,78,78,136
202400326,2024-2025-2,汽车工程学院,车辆工程,90.2,83.3,3.88,129,129,136
202400326,2025-2026-1,汽车工程学院,车辆工程,91.4,73.1,3.64,8,8,136
202400326,2025-2026-2,汽车工程学院,车辆工程,76.8,87.4,3.34,37,37,136
202400327,2024-2025-1,汽车工程学院,车辆工程,70.5,95.8,2.75,69,69,136
202400327,2024-2025-2,汽车工程学院,车辆工程,83.7,83.9,3.88,132,132,136
202400327,2025-2026-1,汽车工程学院,车辆工程,76.4,87.4,3.47,81,81,136
202400327,2025-2026-2,汽车工程学院,车辆工程,94.8,87.6,3.73,22,22,136
202400328,2024-2025-1,汽车工程学院,车辆工程,87.0,74.9,3.53,67,67,136
202400328,2024-2025-2,汽车工程学院,车辆工程,77.3,82.4,3.91,64,64,136
202400328,2025-2026-1,汽车工程学院,车辆工程,74.7,87.7,2.89,112,112,136
202400328,2025-2026-2,汽车工程学院,车辆工程,79.3,93.4,3.98,131,131,136
202400329,2024-2025-1,汽车工程学院,车辆工程,88.7,81.6,3.12,22,22,136
202400329,2024-2025-2,汽车工程学院,车辆工程,74.8,77.9,3.53,2,2,136
202400329,2025-2026-1,汽车工程学院,车辆工程,90.2,81.2,2.96,6,6,136
202400329,2025-2026-2,汽车工程学院,车辆工程,82.8,89.5,3.95,48,48,136
202400330,2024-2025-1,汽车工程学院,车辆工程,70.1,91.0,3.89,39,39,136
202400330,2024-2025-2,汽车工程学院,车辆工程,78.3,95.8,2.73,103,103,136
202400330,2025-2026-1,汽车工程学院,车辆工程,89.3,74.3,3.56,124,124,136
202400330,2025-2026-2,汽车工程学院,车辆工程,92.1,94.2,2.98,106,106,136
202400331,2024-2025-1,汽车工程学院,车辆工程,93.3,90.2,3.02,92,92,136
202400331,2024-2025-2,汽车工程学院,车辆工程,93.4,87.5,3.97,45,45,136
202400331,2025-2026-1,汽车工程学院,车辆工程,89.7,87.8,2.74,136,136,136
202400331,2025-2026-2,汽车工程学院,车辆工程,91.4,68.8,3.6,94,94,136
202400332,2024-2025-1,汽车工程学院,车辆工程,90.1,70.3,3.29,7,7,136
202400332,2024-2025-2,汽车工程学院,车辆工程,82.5,81.8,3.59,129,129,136
202400332,2025-2026-1,汽车工程学院,车辆工程,88.1,82.0,3.59,117,117,136
202400332,2025-2026-2,汽车工程学院,车辆工程,79.9,71.4,3.33,51,51,136
202400333,2024-2025-1,汽车工程学院,车辆工程,74.3,92.1,2.72,51,51,136
202400333,2024-2025-2,汽车工程学院,车辆工程,90.3,95.3,3.93,6,6,136
202400333,2025-2026-1,汽车工程学院,车辆工程,92.4,84.3,3.73,65,65,136
202400333,2025-2026-2,汽车工程学院,车辆工程,88.3,95.3,3.27,19,19,136
202400334,2024-2025-1,汽车工程学院,车辆工程,86.1,72.3,3.37,37,37,136
202400334,2024-2025-2,汽车工程学院,车辆工程,82.1,76.8,3.83,17,17,136
202400334,2025-2026-1,汽车工程学院,车辆工程,88.1,85.5,3.84,84,84,136
202400334,2025-2026-2,汽车工程学院,车辆工程,73.3,82.9,2.92,68,68,136
202400335,2024-2025-1,汽车工程学院,车辆工程,79.6,85.6,3.63,106,106,136
202400335,2024-2025-2,汽车工程学院,车辆工程,79.8,83.6,3.43,65,65,136
202400335,2025-2026-1,汽车工程学院,车辆工程,71.0,76.0,3.29,4,4,136
202400335,2025-2026-2,汽车工程学院,车辆工程,83.0,73.4,3.51,20,20,136
202400336,2024-2025-1,汽车工程学院,车辆工程,78.1,70.2,3.52,6,6,136
202400336,2024-2025-2,汽车工程学院,车辆工程,86.1,68.6,3.98,136,136,136
202400336,2025-2026-1,汽车工程学院,车辆工程,74.0,77.5,2.73,49,49,136
202400336,2025-2026-2,汽车工程学院,车辆工程,82.0,75.4,3.25,30,30,136
202400337,2024-2025-1,汽车工程学院,车辆工程,91.1,77.5,3.57,72,72,136
202400337,2024-2025-2,汽车工程学院,车辆工程,86.2,90.0,3.76,32,32,136
202400337,2025-2026-1,汽车工程学院,车辆工程,88.6,69.7,3.27,104,104,136
202400337,2025-2026-2,汽车工程学院,车辆工程,85.8,93.2,3.55,85,85,136
202400338,2024-2025-1,汽车工程学院,车辆工程,73.5,72.2,3.47,31,31,136
202400338,2024-2025-2,汽车工程学院,车辆工程,89.8,84.1,3.69,3,3,136
202400338,2025-2026-1,汽车工程学院,车辆工程,90.8,90.1,3.01,3,3,136
202400338,2025-2026-2,汽车工程学院,车辆工程,86.0,86.7,3.19,67,67,136
202400339,2024-2025-1,汽车工程学院,车辆工程,70.3,73.4,3.15,6,6,136
202400339,2024-2025-2,汽车工程学院,车辆工程,75.9,86.8,3.19,34,34,136
202400339,2025-2026-1,汽车工程学院,车辆工程,70.2,80.5,3.48,86,86,136
202400339,2025-2026-2,汽车工程学院,车辆工程,78.3,76.9,3.43,11,11,136
202400340,2024-2025-1,汽车工程学院,车辆工程,94.7,93.9,3.55,34,34,136
202400340,2024-2025-2,汽车工程学院,车辆工程,76.4,70.6,3.52,39,39,136
202400340,2025-2026-1,汽车工程学院,车辆工程,89.8,79.6,3.0,132,132,136
202400340,2025-2026-2,汽车工程学院,车辆工程,85.0,93.1,3.85,37,37,136
202400341,2024-2025-1,汽车工程学院,车辆工程,79.0,90.6,3.55,101,101,136
202400341,2024-2025-2,汽车工程学院,车辆工程,72.7,80.6,2.95,99,99,136
202400341,2025-2026-1,汽车工程学院,车辆工程,91.4,82.7,3.53,105,105,136
202400341,2025-2026-2,汽车工程学院,车辆工程,94.3,94.3,2.92,112,112,136
202400342,2024-2025-1,汽车工程学院,车辆工程,78.3,69.3,3.38,85,85,136
202400342,2024-2025-2,汽车工程学院,车辆工程,76.1,87.4,2.98,106,106,136
202400342,2025-2026-1,汽车工程学院,车辆工程,89.3,81.2,3.18,53,53,136
202400342,2025-2026-2,汽车工程学院,车辆工程,78.2,75.9,3.69,102,102,136
202400343,2024-2025-1,汽车工程学院,车辆工程,81.7,90.7,2.74,72,72,136
202400343,2024-2025-2,汽车工程学院,车辆工程,88.8,91.9,3.34,24,24,136
202400343,2025-2026-1,汽车工程学院,车辆工程,88.4,89.1,3.96,6,6,136
202400343,2025-2026-2,汽车工程学院,车辆工程,74.6,70.1,3.77,107,107,136
202400344,2024-2025-1,汽车工程学院,车辆工程,84.3,89.0,3.71,134,134,136
202400344,2024-2025-2,汽车工程学院,车辆工程,85.4,78.2,3.41,70,70,136
202400344,2025-2026-1,汽车工程学院,车辆工程,87.4,83.2,2.78,13,13,136
202400344,2025-2026-2,汽车工程学院,车辆工程,80.6,90.0,3.16,126,126,136
202400345,2024-2025-1,汽车工程学院,车辆工程,71.8,93.0,3.89,95,95,136
202400345,2024-2025-2,汽车工程学院,车辆工程,88.2,91.1,2.98,95,95,136
202400345,2025-2026-1,汽车工程学院,车辆工程,71.8,72.4,3.37,95,95,136
202400345,2025-2026-2,汽车工程学院,车辆工程,79.6,87.9,3.51,33,33,136
202400346,2024-2025-1,汽车工程学院,车辆工程,89.8,96.0,3.65,45,45,136
202400346,2024-2025-2,汽车工程学院,车辆工程,93.8,91.5,3.94,105,105,136
202400346,2025-2026-1,汽车工程学院,车辆工程,75.1,80.6,3.16,122,122,136
202400346,2025-2026-2,汽车工程学院,车辆工程,93.8,72.8,3.07,109,109,136
202400347,2024-2025-1,汽车工程学院,车辆工程,73.8,94.9,3.09,44,44,136
202400347,2024-2025-2,汽车工程学院,车辆工程,84.6,72.6,3.49,119,119,136
202400347,2025-2026-1,汽车工程学院,车辆工程,81.2,87.8,3.61,11,11,136
202400347,2025-2026-2,汽车工程学院,车辆工程,79.5,83.0,3.47,115,115,136
202400348,2024-2025-1,汽车工程学院,车辆工程,82.4,69.2,2.94,79,79,136
202400348,2024-2025-2,汽车工程学院,车辆工程,72.9,90.0,3.1,87,87,136
202400348,2025-2026-1,汽车工程学院,车辆工程,85.2,70.6,3.72,41,41,136
202400348,2025-2026-2,汽车工程学院,车辆工程,83.8,68.9,3.72,117,117,136
202400349,2024-2025-1,汽车工程学院,车辆工程,87.0,73.9,2.82,91,91,136
202400349,2024-2025-2,汽车工程学院,车辆工程,88.1,87.1,3.41,17,17,136
202400349,2025-2026-1,汽车工程学院,车辆工程,77.7,70.3,2.91,24,24,136
202400349,2025-2026-2,汽车工程学院,车辆工程,94.5,75.5,3.15,28,28,136
202400350,2024-2025-1,汽车工程学院,车辆工程,90.2,69.8,3.58,63,63,136
202400350,2024-2025-2,汽车工程学院,车辆工程,87.1,68.8,3.42,59,59,136
202400350,2025-2026-1,汽车工程学院,车辆工程,92.3,91.6,3.43,25,25,136
202400350,2025-2026-2,汽车工程学院,车辆工程,83.3,94.6,3.12,128,128,136
202400351,2024-2025-1,汽车工程学院,车辆工程,75.6,84.4,2.92,3,3,136
202400351,2024-2025-2,汽车工程学院,车辆工程,87.8,92.0,3.84,125,125,136
202400351,2025-2026-1,汽车工程学院,车辆工程,92.8,82.5,3.72,73,73,136
202400351,2025-2026-2,汽车工程学院,车辆工程,77.8,84.8,3.31,95,95,136
202400352,2024-2025-1,汽车工程学院,车辆工程,84.8,86.0,3.83,109,109,136
202400352,2024-2025-2,汽车工程学院,车辆工程,75.3,69.8,3.47,14,14,136
202400352,2025-2026-1,汽车工程学院,车辆工程,77.0,84.7,3.75,79,79,136
202400352,2025-2026-2,汽车工程学院,车辆工程,75.4,80.5,2.88,124,124,136
202400353,2024-2025-1,汽车工程学院,车辆工程,88.4,95.9,3.1,85,85,136
202400353,2024-2025-2,汽车工程学院,车辆工程,70.3,73.7,3.78,50,50,136
202400353,2025-2026-1,汽车工程学院,车辆工程,85.7,81.4,3.98,127,127,136
202400353,2025-2026-2,汽车工程学院,车辆工程,90.0,95.2,2.81,114,114,136
202400354,2024-2025-1,汽车工程学院,车辆工程,87.0,92.3,3.35,117,117,136
202400354,2024-2025-2,汽车工程学院,车辆工程,75.8,74.8,3.93,102,102,136
202400354,2025-2026-1,汽车工程学院,车辆工程,94.2,73.9,3.98,45,45,136
202400354,2025-2026-2,汽车工程学院,车辆工程,76.5,75.0,3.32,108,108,136
202400355,2024-2025-1,汽车工程学院,车辆工程,90.8,91.8,2.93,53,53,136
202400355,2024-2025-2,汽车工程学院,车辆工程,71.6,94.9,3.02,2,2,136
202400355,2025-2026-1,汽车工程学院,车辆工程,86.7,71.3,3.53,42,42,136
202400355,2025-2026-2,汽车工程学院,车辆工程,71.8,68.6,2.92,18,18,136
202400356,2024-2025-1,汽车工程学院,车辆工程,71.4,79.7,3.21,51,51,136
202400356,2024-2025-2,汽车工程学院,车辆工程,79.0,86.6,3.87,93,93,136
202400356,2025-2026-1,汽车工程学院,车辆工程,79.2,83.5,3.98,16,16,136
202400356,2025-2026-2,汽车工程学院,车辆工程,73.4,73.7,3.11,82,82,136
202400357,2024-2025-1,汽车工程学院,车辆工程,94.5,85.9,3.65,88,88,136
202400357,2024-2025-2,汽车工程学院,车辆工程,82.8,90.4,3.9,60,60,136
202400357,2025-2026-1,汽车工程学院,车辆工程,76.7,82.2,3.27,80,80,136
202400357,2025-2026-2,汽车工程学院,车辆工程,70.1,69.4,3.17,129,129,136
202400358,2024-2025-1,汽车工程学院,车辆工程,72.6,84.7,3.06,126,126,136
202400358,2024-2025-2,汽车工程学院,车辆工程,93.1,84.6,3.28,9,9,136
202400358,2025-2026-1,汽车工程学院,车辆工程,77.0,84.7,3.73,91,91,136
202400358,2025-2026-2,汽车工程学院,车辆工程,72.2,72.3,3.18,67,67,136
202400359,2024-2025-1,汽车工程学院,车辆工程,70.4,89.6,3.57,34,34,136
202400359,2024-2025-2,汽车工程学院,车辆工程,73.5,69.0,2.74,104,104,136
202400359,2025-2026-1,汽车工程学院,车辆工程,89.9,88.6,4.0,9,9,136
202400359,2025-2026-2,汽车工程学院,车辆工程,85.5,83.8,3.19,70,70,136
202400360,2024-2025-1,汽车工程学院,车辆工程,76.8,79.5,3.69,136,136,136
202400360,2024-2025-2,汽车工程学院,车辆工程,86.8,81.0,3.63,39,39,136
202400360,2025-2026-1,汽车工程学院,车辆工程,78.6,68.8,2.86,19,19,136
202400360,2025-2026-2,汽车工程学院,车辆工程,79.2,90.4,2.88,9,9,136
202400361,2024-2025-1,汽车工程学院,车辆工程,77.3,79.9,3.44,59,59,136
202400361,2024-2025-2,汽车工程学院,车辆工程,74.6,91.0,3.98,98,98,136
202400361,2025-2026-1,汽车工程学院,车辆工程,75.2,77.0,3.9,104,104,136
202400361,2025-2026-2,汽车工程学院,车辆工程,77.4,78.4,3.88,43,43,136
202400362,2024-2025-1,汽车工程学院,车辆工程,77.3,80.9,3.84,40,40,136
202400362,2024-2025-2,汽车工程学院,车辆工程,85.8,68.5,3.05,135,135,136
202400362,2025-2026-1,汽车工程学院,车辆工程,72.5,76.5,3.27,74,74,136
202400362,2025-2026-2,汽车工程学院,车辆工程,78.4,95.6,3.09,49,49,136
202400363,2024-2025-1,汽车工程学院,车辆工程,74.5,77.9,3.19,39,39,136
202400363,2024-2025-2,汽车工程学院,车辆工程,92.3,70.7,3.73,47,47,136
202400363,2025-2026-1,汽车工程学院,车辆工程,88.3,70.8,3.91,1,1,136
202400363,2025-2026-2,汽车工程学院,车辆工程,88.4,91.1,3.6,29,29,136
202400364,2024-2025-1,汽车工程学院,车辆工程,76.7,90.9,3.57,49,49,136
202400364,2024-2025-2,汽车工程学院,车辆工程,80.2,89.6,3.08,52,52,136
202400364,2025-2026-1,汽车工程学院,车辆工程,84.0,74.3,3.85,13,13,136
202400364,2025-2026-2,汽车工程学院,车辆工程,74.6,82.2,3.52,45,45,136
202400365,2024-2025-1,汽车工程学院,车辆工程,75.4,82.1,3.84,62,62,136
202400365,2024-2025-2,汽车工程学院,车辆工程,82.8,77.7,3.09,71,71,136
202400365,2025-2026-1,汽车工程学院,车辆工程,71.9,94.3,3.35,129,129,136
202400365,2025-2026-2,汽车工程学院,车辆工程,76.2,78.8,2.72,76,76,136
202400366,2024-2025-1,汽车工程学院,车辆工程,82.4,91.8,3.93,52,52,136
202400366,2024-2025-2,汽车工程学院,车辆工程,79.1,89.6,2.95,134,134,136
202400366,2025-2026-1,汽车工程学院,车辆工程,87.3,94.5,3.18,80,80,136
202400366,2025-2026-2,汽车工程学院,车辆工程,89.8,71.5,3.8,102,102,136
202400367,2024-2025-1,汽车工程学院,车辆工程,73.3,85.3,3.55,112,112,136
202400367,2024-2025-2,汽车工程学院,车辆工程,71.8,77.8,3.03,64,64,136
202400367,2025-2026-1,汽车工程学院,车辆工程,89.5,81.2,2.95,126,126,136
202400367,2025-2026-2,汽车工程学院,车辆工程,88.7,95.0,2.9,47,47,136
202400368,2024-2025-1,汽车工程学院,车辆工程,80.5,77.6,3.65,36,36,136
202400368,2024-2025-2,汽车工程学院,车辆工程,78.7,73.4,3.55,111,111,136
202400368,2025-2026-1,汽车工程学院,车辆工程,81.4,68.9,3.41,4,4,136
202400368,2025-2026-2,汽车工程学院,车辆工程,90.7,76.4,3.62,119,119,136
202400369,2024-2025-1,汽车工程学院,车辆工程,73.0,88.4,3.47,120,120,136
202400369,2024-2025-2,汽车工程学院,车辆工程,78.7,95.5,2.89,16,16,136
202400369,2025-2026-1,汽车工程学院,车辆工程,83.5,76.2,3.39,111,111,136
202400369,2025-2026-2,汽车工程学院,车辆工程,70.6,94.5,3.16,43,43,136
202400370,2024-2025-1,汽车工程学院,车辆工程,85.7,90.8,2.71,57,57,136
202400370,2024-2025-2,汽车工程学院,车辆工程,71.3,77.0,3.87,122,122,136
202400370,2025-2026-1,汽车工程学院,车辆工程,71.9,92.8,2.96,100,100,136
202400370,2025-2026-2,汽车工程学院,车辆工程,83.7,68.9,2.92,59,59,136
202400371,2024-2025-1,汽车工程学院,车辆工程,89.4,83.4,3.91,68,68,136
202400371,2024-2025-2,汽车工程学院,车辆工程,89.6,80.9,3.08,103,103,136
202400371,2025-2026-1,汽车工程学院,车辆工程,85.6,83.1,2.83,36,36,136
202400371,2025-2026-2,汽车工程学院,车辆工程,72.8,83.1,2.76,19,19,136
202400372,2024-2025-1,汽车工程学院,车辆工程,73.6,83.3,3.45,120,120,136
202400372,2024-2025-2,汽车工程学院,车辆工程,85.0,82.8,3.6,119,119,136
202400372,2025-2026-1,汽车工程学院,车辆工程,91.9,92.0,3.11,71,71,136
202400372,2025-2026-2,汽车工程学院,车辆工程,91.9,79.4,3.52,14,14,136
202400373,2024-2025-1,汽车工程学院,车辆工程,72.8,69.4,3.19,61,61,136
202400373,2024-2025-2,汽车工程学院,车辆工程,79.8,87.7,2.75,115,115,136
202400373,2025-2026-1,汽车工程学院,车辆工程,80.2,90.9,3.03,57,57,136
202400373,2025-2026-2,汽车工程学院,车辆工程,75.9,71.9,3.37,110,110,136
202400374,2024-2025-1,汽车工程学院,车辆工程,74.2,68.3,3.74,102,102,136
202400374,2024-2025-2,汽车工程学院,车辆工程,83.1,89.3,3.74,129,129,136
202400374,2025-2026-1,汽车工程学院,车辆工程,71.7,77.0,3.1,126,126,136
202400374,2025-2026-2,汽车工程学院,车辆工程,70.5,69.0,3.91,54,54,136
202400375,2024-2025-1,汽车工程学院,车辆工程,89.3,95.3,3.74,98,98,136
202400375,2024-2025-2,汽车工程学院,车辆工程,78.5,72.1,3.83,26,26,136
202400375,2025-2026-1,汽车工程学院,车辆工程,82.8,68.6,3.7,38,38,136
202400375,2025-2026-2,汽车工程学院,车辆工程,77.9,81.7,2.92,64,64,136
202400376,2024-2025-1,汽车工程学院,车辆工程,85.5,68.6,2.76,127,127,136
202400376,2024-2025-2,汽车工程学院,车辆工程,70.2,76.2,3.26,20,20,136
202400376,2025-2026-1,汽车工程学院,车辆工程,82.5,94.4,3.56,7,7,136
202400376,2025-2026-2,汽车工程学院,车辆工程,87.3,81.6,3.71,20,20,136
202400377,2024-2025-1,汽车工程学院,车辆工程,89.9,84.3,3.59,8,8,136
202400377,2024-2025-2,汽车工程学院,车辆工程,77.9,87.6,3.85,24,24,136
202400377,2025-2026-1,汽车工程学院,车辆工程,87.3,86.5,2.99,69,69,136
202400377,2025-2026-2,汽车工程学院,车辆工程,92.3,95.7,3.69,43,43,136
202400378,2024-2025-1,汽车工程学院,车辆工程,93.2,91.0,2.7,16,16,136
202400378,2024-2025-2,汽车工程学院,车辆工程,80.2,95.8,2.74,40,40,136
202400378,2025-2026-1,汽车工程学院,车辆工程,92.2,86.1,3.96,97,97,136
202400378,2025-2026-2,汽车工程学院,车辆工程,82.2,94.0,3.54,25,25,136
202400379,2024-2025-1,汽车工程学院,车辆工程,73.2,94.2,2.75,72,72,136
202400379,2024-2025-2,汽车工程学院,车辆工程,81.0,86.2,2.95,56,56,136
202400379,2025-2026-1,汽车工程学院,车辆工程,87.7,72.3,3.76,25,25,136
202400379,2025-2026-2,汽车工程学院,车辆工程,75.5,91.3,3.33,75,75,136
202400380,2024-2025-1,汽车工程学院,车辆工程,90.4,89.4,3.81,89,89,136
202400380,2024-2025-2,汽车工程学院,车辆工程,94.5,93.3,2.8,38,38,136
202400380,2025-2026-1,汽车工程学院,车辆工程,87.7,73.8,3.97,67,67,136
202400380,2025-2026-2,汽车工程学院,车辆工程,92.1,89.0,3.85,113,113,136
202400381,2024-2025-1,汽车工程学院,车辆工程,81.8,71.7,3.13,37,37,136
202400381,2024-2025-2,汽车工程学院,车辆工程,84.9,79.2,3.75,47,47,136
202400381,2025-2026-1,汽车工程学院,车辆工程,72.5,74.2,2.8,123,123,136
202400381,2025-2026-2,汽车工程学院,车辆工程,88.9,88.3,3.79,24,24,136
202400382,2024-2025-1,汽车工程学院,车辆工程,78.2,69.3,3.67,59,59,136
202400382,2024-2025-2,汽车工程学院,车辆工程,84.0,85.2,2.96,86,86,136
202400382,2025-2026-1,汽车工程学院,车辆工程,74.6,82.2,3.23,80,80,136
202400382,2025-2026-2,汽车工程学院,车辆工程,71.0,90.9,3.75,94,94,136
202400383,2024-2025-1,汽车工程学院,车辆工程,78.7,83.9,2.76,129,129,136
202400383,2024-2025-2,汽车工程学院,车辆工程,71.9,90.3,3.92,46,46,136
202400383,2025-2026-1,汽车工程学院,车辆工程,86.3,84.5,3.44,122,122,136
202400383,2025-2026-2,汽车工程学院,车辆工程,82.2,87.1,3.83,91,91,136
202400384,2024-2025-1,汽车工程学院,车辆工程,93.8,89.9,3.16,109,109,136
202400384,2024-2025-2,汽车工程学院,车辆工程,91.6,86.2,3.69,128,128,136
202400384,2025-2026-1,汽车工程学院,车辆工程,72.8,95.6,3.58,89,89,136
202400384,2025-2026-2,汽车工程学院,车辆工程,85.9,85.1,3.48,75,75,136
202400385,2024-2025-1,汽车工程学院,车辆工程,90.3,79.3,3.67,33,33,136
202400385,2024-2025-2,汽车工程学院,车辆工程,86.0,81.3,3.59,122,122,136
202400385,2025-2026-1,汽车工程学院,车辆工程,86.5,92.4,2.92,3,3,136
202400385,2025-2026-2,汽车工程学院,车辆工程,94.1,83.4,3.84,91,91,136
202400386,2024-2025-1,汽车工程学院,车辆工程,85.0,86.3,3.46,111,111,136
202400386,2024-2025-2,汽车工程学院,车辆工程,86.0,82.0,3.09,115,115,136
202400386,2025-2026-1,汽车工程学院,车辆工程,85.1,69.8,3.91,49,49,136
202400386,2025-2026-2,汽车工程学院,车辆工程,91.6,80.6,3.14,124,124,136
202400387,2024-2025-1,汽车工程学院,车辆工程,90.7,78.6,2.85,110,110,136
